chapter_id,chapter_name,section_id,section_name,req_id,req_description,level1,level2,level3,cwe,nist
V9,Передача данных,V9.1,Безопасность подключений со стороны клиента,V9.1.1,"Убедитесь, что для клиентских подключений используется протокол TLS, и при этом он не оставляет соединения без защиты (незашифрованными или неаутентифицированными). ([C8](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,319,
V9,Передача данных,V9.1,Безопасность подключений со стороны клиента,V9.1.2,"С помощью современных инструментов тестирования TLS убедитесь, что включены только стойкие шифронаборы, при этом наиболее стойкие из них выбраны как предпочтительные.",✓,✓,✓,326,
V9,Передача данных,V9.1,Безопасность подключений со стороны клиента,V9.1.3,"Убедитесь, что включены только актуальные и рекомендуемые версии протокола TLS, такие как TLS 1.2 и TLS 1.3. Наиболее свежая версия TLS должна быть выбрана как предпочтительная.",✓,✓,✓,326,
V9,Передача данных,V9.2,Безопасность подключений со стороны сервера,V9.2.1,"Убедитесь, что для подключения к и от сервера используются доверенные сертификаты TLS. Если используются сгенерированные собственным УЦ или самоподписанные сертификаты, то сервер должен быть настроен так, чтобы доверять только утвержденным внутренним центрам сертификации и только указанным самоподписанным сертификатам. Все остальные должны отвергаться.",,✓,✓,295,
V9,Передача данных,V9.2,Безопасность подключений со стороны сервера,V9.2.2,"Убедитесь, что для всех входящих и исходящих подключений используются зашифрованные соединения, такие как TLS, в том числе для портов управления, мониторинга, аутентификации, вызовов API или web-сервисов, подключений к базам данных, облачным сервисам, бессерверным функциям, серверам, внешних и партнерских подключений. Сервер не должен возвращаться к небезопасным или незашифрованным протоколам.",,✓,✓,319,
V9,Передача данных,V9.2,Безопасность подключений со стороны сервера,V9.2.3,"Убедитесь, что все зашифрованные соединения с внешними системами, передающие конфиденциальную информацию или функции, аутентифицированы.",,✓,✓,287,
V9,Передача данных,V9.2,Безопасность подключений со стороны сервера,V9.2.4,"Убедитесь, что включена и настроена процедура отзыва сертификатов, например, Online Certificate Status Protocol (OCSP) Stapling.",,✓,✓,299,
V9,Передача данных,V9.2,Безопасность подключений со стороны сервера,V9.2.5,"Убедитесь, что сбои TLS-соединений со стороны сервера  регистрируются в журнале.",,,✓,544,
V10,Вредоносный код,V10.1,Целостность исходного кода,V10.1.1,"Убедитесь, что используется инструмент анализа исходного кода, который может обнаруживать потенциально вредоносный код, например, манипуляции с системным временем, с файлами и сетевыми подключениями.",,,✓,749,
V10,Вредоносный код,V10.2,Поиск вредоносного кода,V10.2.1,"Убедитесь, что исходный код приложения и сторонние библиотеки не содержат недокументированных возможностей по сбору и отправке данных пользователя неразрешённым адресатам. Если такие функции существуют, необходимо получить разрешение на эти действия и явное согласие пользователя, прежде чем собирать какие-либо данные.",,✓,✓,359,
V10,Вредоносный код,V10.2,Поиск вредоносного кода,V10.2.2,"Убедитесь, что приложение не запрашивает ненужных или избыточных разрешений для функций, связанных с конфиденциальностью, например, доступ к контактам, сообщениям, истории просмотров и пр. или к датчикам, таким как камера, микрофон или местоположение.",,✓,✓,272,
V10,Вредоносный код,V10.2,Поиск вредоносного кода,V10.2.3,"Убедитесь, что исходный код приложения и сторонних библиотек не содержит лазеек, таких как включенные в код и/или недокументированные учетные записи или ключи, обфускация кода, недокументированные бинарные объекты (blob), руткиты или средства защиты от отладки, или иные устаревшие, небезопасные или скрытые функции, которые могут быть использованы злонамеренно.",,,✓,507,
V10,Вредоносный код,V10.2,Поиск вредоносного кода,V10.2.4,"Убедитесь, что исходный код приложения и сторонние библиотеки не содержат «бомб отложенного действия», выполнив поиск функций, связанных с датой и временем.",,,✓,511,
V10,Вредоносный код,V10.2,Поиск вредоносного кода,V10.2.5,"Убедитесь, что исходный код приложения и сторонние библиотеки не содержат вредоносного кода, такого как атаки типа «нарезка салями», обход логики или «логические бомбы».",,,✓,511,
V10,Вредоносный код,V10.2,Поиск вредоносного кода,V10.2.6,"Убедитесь, что исходный код приложения и сторонние библиотеки не содержат «пасхальных яиц» и других недокументированных функций.",,,✓,507,
V10,Вредоносный код,V10.3,Целостность приложения,V10.3.1,"Убедитесь, что если в приложении есть функция автоматического обновления клиента или сервера, то обновления должны быть получены по защищенным каналам и подписаны электронной подписью. Код обновления должен проверять подпись обновления до установки или применения обновления.",✓,✓,✓,16,
V10,Вредоносный код,V10.3,Целостность приложения,V10.3.2,"Убедитесь, что приложение использует меры защиты целостности, такие как подпись кода или включаемых ресурсов (subresource integrity). Приложение не должно загружать или исполнять код из недоверенных источников, таких как загрузка компонентов, модулей, плагинов, кода или библиотек из Интернета.",✓,✓,✓,353,
V10,Вредоносный код,V10.3,Целостность приложения,V10.3.3,"Убедитесь, что если приложение полагается на записи DNS или субдомены DNS, то оно контролирует возможный захват субдоменов злоумышленниками, например, после истечения срока делегирования доменных имен, устаревании указателей DNS или CNAME, в необновляемых проектах, в общедоступных репозиториях исходного кода или во временных облачных API, бессерверных функциях, или хранилищах (*autogen-bucket-id*.cloud.example.com и т.п.). Меры защиты включают регулярную проверку DNS-имен, используемых приложениями, на предмет истечения срока их делегирования или изменения владельца.",✓,✓,✓,350,
V11,Бизнес-логика,V11.1,Безопасность бизнес-логики,V11.1.1,"Убедитесь, что приложение обрабатывает потоки бизнес-логики для того же пользователя, последовательно, и без пропуска шагов.",✓,✓,✓,841,
V11,Бизнес-логика,V11.1,Безопасность бизнес-логики,V11.1.2,"Убедитесь, что приложение обрабатывает потоки бизнес-логики только в том случае, если все шаги обрабатываются в реалистичном для человека масштабе времени, т.е. транзакции не делаются слишком быстро.",✓,✓,✓,799,
V11,Бизнес-логика,V11.1,Безопасность бизнес-логики,V11.1.3,"Убедитесь, что приложение ограничивает определенные операции бизнес-процессов или транзакции по частоте и потребляемым ресурсам, и эти ограничения корректно применяются для каждого пользователя.",✓,✓,✓,770,
V11,Бизнес-логика,V11.1,Безопасность бизнес-логики,V11.1.4,"Убедитесь, что в приложении предусмотрены меры защиты от автоматизации аномальных по размеру запросов на массовую выгрузку данных, запросов бизнес-логики, загрузки файлов или атак типа «отказ в обслуживании».",✓,✓,✓,770,
V11,Бизнес-логика,V11.1,Безопасность бизнес-логики,V11.1.5,"Убедитесь, что приложение имеет ограничения бизнес-логики или меры защиты от наиболее вероятных бизнес-рисков или угроз, выявленных с помощью моделирования угроз или аналогичных методологий.",✓,✓,✓,841,
V11,Бизнес-логика,V11.1,Безопасность бизнес-логики,V11.1.6,"Убедитесь, что приложение не подвержено атакам типа «момент проверки до момента использования» (TOCTOU) или других условий гонки для конфиденциальных операций.",,✓,✓,367,
V11,Бизнес-логика,V11.1,Безопасность бизнес-логики,V11.1.7,"Убедитесь, что приложение отслеживает необычные события или действия с точки зрения бизнес-логики. Например, попытки выполнить действия не по порядку или действия, которые обычный пользователь никогда бы не совершил. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,754,
V11,Бизнес-логика,V11.1,Безопасность бизнес-логики,V11.1.8,"Убедитесь, что приложение имеет настраиваемое оповещение при обнаружении автоматизированных атак или необычных действий.",,✓,✓,390,
V12,Файлы и ресурсы,V12.1,Загрузка файлов на сервер,V12.1.1,"Убедитесь, что приложение не будет принимать файлы, размер которых превышает доступное место или вызывает отказ в обслуживании.",✓,✓,✓,400,
V12,Файлы и ресурсы,V12.1,Загрузка файлов на сервер,V12.1.2,"Убедитесь, что приложение проверяет сжатые файлы (например, zip, gz, docx, odt) на соответствие максимально допустимому несжатому размеру и максимальному количеству файлов перед распаковкой файла.",,✓,✓,409,
V12,Файлы и ресурсы,V12.1,Загрузка файлов на сервер,V12.1.3,"Убедитесь, что применяются квоты на размер файла и на максимальное количество файлов на одного пользователя, чтобы гарантировать, что пользователь не может заполнить все хранилище слишком большим количеством файлов или файлами чрезмерно большого размера.",,✓,✓,770,
V12,Файлы и ресурсы,V12.2,Целостность файлов,V12.2.1,"Убедитесь, что файлы, полученные из недоверенных источников, соответствуют ожидаемому типу на основе содержимого файла (а не только его наименования).",,✓,✓,434,
V12,Файлы и ресурсы,V12.3,Исполнение файла,V12.3.1,"Убедитесь, что метаданные имени файла, отправляемые пользователем, не используются напрямую файловыми системами ОС или платформы. Вместо этого для защиты от атак path traversal (перемещения по каталогам) используется API URL.",✓,✓,✓,22,
V12,Файлы и ресурсы,V12.3,Исполнение файла,V12.3.2,"Убедитесь, что передаваемые пользователем метаданные файла проверяются на предмет раскрытия, создания, изменения или удаления локальных файлов (LFI) или игнорируются.",✓,✓,✓,73,
V12,Файлы и ресурсы,V12.3,Исполнение файла,V12.3.3,"Убедитесь, что передаваемые пользователем метаданные файла проверяются на предмет раскрытия или исполнения файлов посредством удаленного включения (RFI) или подделки запросов на стороне сервера (SSRF), или игнорируются.",✓,✓,✓,98,
V12,Файлы и ресурсы,V12.3,Исполнение файла,V12.3.4,"Убедитесь, что приложение защищено от отраженной загрузки файлов (Reflected File Download, RFD), проверяя или игнорируя передаваемые пользователем в JSON, JSONP или в параметрах URL имена файлов. При этом заголовок ответа Content-Type должен быть установлен в text/plain, а заголовок Content-Disposition должно иметь фиксированное имя файла.",✓,✓,✓,641,
V12,Файлы и ресурсы,V12.3,Исполнение файла,V12.3.5,"Убедитесь, что недоверенные метаданные файла не используются напрямую с системными API или библиотеками для защиты от инъекции команд операционной системы.",✓,✓,✓,78,
V12,Файлы и ресурсы,V12.3,Исполнение файла,V12.3.6,"Убедитесь, что приложение не включает и не исполняет функции из недоверенных источников, таких как непроверенные сети доставки контента (CDN), библиотеки JavaScript, пакеты из npm в Node.js, или серверные библиотеки DLL.",,✓,✓,829,
V12,Файлы и ресурсы,V12.4,Хранение файлов,V12.4.1,"Убедитесь, что файлы, полученные из недоверенных источников, хранятся вне корневого каталога webroot и имеют ограниченные разрешения.",✓,✓,✓,552,
V12,Файлы и ресурсы,V12.4,Хранение файлов,V12.4.2,"Убедитесь, что файлы, полученные из недоверенных источников, проверяются антивирусными сканерами, чтобы предотвратить загрузку и распространение известного вредоносного кода.",✓,✓,✓,509,
V12,Файлы и ресурсы,V12.5,Загрузка файлов клиентом,V12.5.1,"Убедитесь, что уровень представления (web) обслуживает только файлы с заранее определенными расширениями, чтобы предотвратить непреднамеренную утечку информации и исходного кода. Например, файлы резервных копий (.bak), временные рабочие файлы (.swp), сжатые файлы (.zip, .tar.gz и т. д.) и другие расширения, обычно используемые редакторами, должны быть заблокированы, если в них нет необходимости.",✓,✓,✓,552,
V12,Файлы и ресурсы,V12.5,Загрузка файлов клиентом,V12.5.2,"Убедитесь, что прямые запросы к загруженным файлам никогда не будут интерпретироваться как содержимое HTML/JavaScript.",✓,✓,✓,434,
V12,Файлы и ресурсы,V12.6,Защита от SSRF,V12.6.1,"Убедитесь, что на web-сервере или сервере приложений настроен список разрешенных ресурсов или систем, к которым сервер может отправлять запросы или с которых он может загружать данные/файлы.",✓,✓,✓,918,
V13,API и web-сервисы,V13.1,Базовая безопасность web-сервисов,V13.1.1,"Убедитесь, что все компоненты приложения используют одну и ту же кодировку символов и ту же библиотеку синтаксического разбора, чтобы избежать атак, которые используют различные URI или поведение парсера, которое может привести к атакам SSRF и RFI.",✓,✓,✓,116,
V13,API и web-сервисы,V13.1,Базовая безопасность web-сервисов,V13.1.2,"[УДАЛЕНО, ДУБЛИРУЕТ 4.3.1]",,,,,
V13,API и web-сервисы,V13.1,Базовая безопасность web-сервисов,V13.1.3,"Убедитесь, что URL-адреса API не содержат конфиденциальной информации (ключ API, сессионный токен и т.д.)",✓,✓,✓,598,
V13,API и web-сервисы,V13.1,Базовая безопасность web-сервисов,V13.1.4,"Убедитесь, что решения об авторизации принимаются как на уровне URI, за счет процедурной или декларативной безопасности на контроллере или маршрутизаторе, так и на уровне ресурсной системы, с учетом разрешений ролевой модели.",,✓,✓,285,
V13,API и web-сервисы,V13.1,Базовая безопасность web-сервисов,V13.1.5,"Убедитесь, что HTTP-запросы, содержащие непредусмотренные или несуществующие типы контента, отклоняются с соответствующими заголовками (статусы ответа HTTP 406 Unacceptable или HTTP 415 Unsupported Media Type).",,✓,✓,434,
V13,API и web-сервисы,V13.2,RESTful web-сервисы,V13.2.1,"Убедитесь, что разрешенные RESTful HTTP-методы допустимы для пользователя или действия, например, обычным пользователям нельзя использовать DELETE или PUT для защищенных API или ресурсов.",✓,✓,✓,650,
V13,API и web-сервисы,V13.2,RESTful web-сервисы,V13.2.2,"Прежде чем принимать входные данные в формате JSON, убедитесь в наличии схемы данных, и что по ней проводится форматно-логический контроль.",✓,✓,✓,20,
V13,API и web-сервисы,V13.2,RESTful web-сервисы,V13.2.3,"Убедитесь, что RESTful web-сервисы, использующие cookie, защищены от подделки межсайтовых запросов с помощью, по крайней мере, одного или нескольких из следующих способов: двойной проверки случайного значения (в POST при отправке формы и в cookie), анти-CSRF-токена (nonce) или проверки заголовка источника запроса (Origin).",✓,✓,✓,352,
V13,API и web-сервисы,V13.2,RESTful web-сервисы,V13.2.4,"[УДАЛЕНО, ДУБЛИРУЕТ 11.1.4]",,,,,
V13,API и web-сервисы,V13.2,RESTful web-сервисы,V13.2.5,"Убедитесь, что REST API явно проверяют, предусмотрена ли обработка указанного во входных данных Content-Type, например application/xml или application/json.",,✓,✓,436,
V13,API и web-сервисы,V13.2,RESTful web-сервисы,V13.2.6,"Убедитесь, что заголовки и тело сообщения заслуживают доверия и не изменяются при передаче. Требования стойкого шифрования при передаче (только TLS) может быть достаточно во многих случаях, поскольку оно обеспечивает как конфиденциальность, так и защиту целостности. Электронные подписи для каждого сообщения могут дать дополнительные гарантии к средствам защиты канала передачи для приложений с высокими требованиями к безопасности, но они сопряжены с дополнительными сложностями и рисками, которые перевешивают преимущества.",,✓,✓,345,
V13,API и web-сервисы,V13.3,Web сервисы SOAP,V13.3.1,"Убедитесь, что для обеспечения правильного формирования XML-документа до его обработки выполняется проверка каждого поля на соответствие ограничений XSD-схемы.",✓,✓,✓,20,
V13,API и web-сервисы,V13.3,Web сервисы SOAP,V13.3.2,"Убедитесь, что тело сообщения подписывается с помощью WS-Security, чтобы обеспечить безопасную передачу между клиентом и сервисом.",,✓,✓,345,
V13,API и web-сервисы,V13.4,GraphQL,V13.4.1,"Убедитесь, что для предотвращения отказа в обслуживании (DoS) GraphQL или выражения уровня данных в результате ресурсоёмких вложенных запросов применяется список разрешенных запросов или комбинация ограничения по глубине и количеству. Для более сложных сценариев следует использовать анализ стоимости запроса.",,✓,✓,770,
V13,API и web-сервисы,V13.4,GraphQL,V13.4.2,"Убедитесь, что логика авторизации в GraphQL или на другом уровне данных реализована на уровне бизнес-логики, а не на уровне GraphQL.",,✓,✓,285,
V14,Конфигурация,V14.1,Сборка и развёртывание,V14.1.1,"Убедитесь, что процессы сборки и развертывания приложений выполняются безопасным и воспроизводимым образом, например посредством автоматизации CI/CD, автоматизированного управления конфигурациями и автоматизированными сценариями развертывания.",,✓,✓,,
V14,Конфигурация,V14.1,Сборка и развёртывание,V14.1.2,"Убедитесь, что включены флаги компилятора для всех имеющихся мер защиты и предупреждений: о переполнении буфера, включая рандомизацию стека (ASLR), предотвращение выполнения данных (DEP) и прерывание сборки при обнаружении небезопасных операций с указателями, памятью, строками форматирования, целыми числами или строками.",,✓,✓,120,
V14,Конфигурация,V14.1,Сборка и развёртывание,V14.1.3,"Убедитесь, что в соответствии с рекомендациями используемого сервера приложений и фреймворка укреплена безопасность конфигурации сервера.",,✓,✓,16,
V14,Конфигурация,V14.1,Сборка и развёртывание,V14.1.4,"Убедитесь, что приложение, конфигурация и все зависимости могут быть повторно развернуты с помощью сценариев автоматического развёртывания, созданы из документированного и протестированного runbook в разумные сроки или своевременно восстановлены из резервных копий.",,✓,✓,,
V14,Конфигурация,V14.1,Сборка и развёртывание,V14.1.5,"Убедитесь, что для обнаружения несанкционированного доступа уполномоченные администраторы могут проверять целостность всех конфигураций, связанных с безопасностью.",,,✓,,
V14,Конфигурация,V14.2,Зависимости,V14.2.1,"Убедитесь, что все компоненты обновляются, желательно с помощью инструмента проверки зависимостей во время сборки или компиляции. ([C2](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,1026,
V14,Конфигурация,V14.2,Зависимости,V14.2.2,"Убедитесь, что удалены все ненужные функции, документация, примеры приложений и конфигураций.",✓,✓,✓,1002,
V14,Конфигурация,V14.2,Зависимости,V14.2.3,"Убедитесь, что если ресурсы приложения, такие как библиотеки JavaScript, CSS или web-шрифты, размещаются извне (в сети доставки контента (CDN) или у внешнего разработчика), то для проверки целостности этого ресурса используется Subresource Integrity (SRI).",✓,✓,✓,829,
V14,Конфигурация,V14.2,Зависимости,V14.2.4,"Убедитесь, что сторонние компоненты берутся из утвержденных, доверенных и постоянно поддерживаемых репозиториев. ([C2](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,829,
V14,Конфигурация,V14.2,Зависимости,V14.2.5,"Убедитесь, что для всех используемых сторонних библиотек ведется спецификация программного обеспечения (SBOM). ([C2](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,,
V14,Конфигурация,V14.2,Зависимости,V14.2.6,"Убедитесь, что поверхность атаки сокращается за счет изоляции сторонних библиотек или инкапсуляции их функций таким образом, чтобы они демонстрировали приложению только требуемое поведение. ([C2](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,265,
V14,Конфигурация,V14.3,Непреднамеренное раскрытие информации о безопасности,V14.3.1,"[УДАЛЕНО, ДУБЛИРУЕТ 7.4.1]",,,,,
V14,Конфигурация,V14.3,Непреднамеренное раскрытие информации о безопасности,V14.3.2,"Убедитесь, что в промышленной среде отключены режимы отладки web-сервера, сервера или платформы приложений, чтобы отключить функции отладки, консоль разработчика и исключить непреднамеренное раскрытие информации о безопасности.",✓,✓,✓,497,
V14,Конфигурация,V14.3,Непреднамеренное раскрытие информации о безопасности,V14.3.3,"Убедитесь, что в HTTP-заголовках или HTTP-ответах не содержится информации о версии системных компонентов.",✓,✓,✓,200,
V14,Конфигурация,V14.4,HTTP-заголовки безопасности,V14.4.1,"Убедитесь, что каждый HTTP-ответ содержит заголовок Content-Type. Если тип контента — text/*, /+xml или application/xml, то должна быть указана безопасная кодовая страница (например, charset=UTF-8 или ISO-8859-5). Контент должен соответствовать предоставленному заголовку Content-Type.",✓,✓,✓,173,
V14,Конфигурация,V14.4,HTTP-заголовки безопасности,V14.4.2,"Убедитесь, что все ответы API содержат заголовок Content-Disposition: attachment; filename=""api.json"" (или другое наименование файла, подходящее для этого типа контента).",✓,✓,✓,116,
V14,Конфигурация,V14.4,HTTP-заголовки безопасности,V14.4.3,"Убедитесь, что присутствует заголовок ответа Content Security Policy (CSP), который помогает ослабить воздействие XSS-атак через HTML, DOM, JSON или через инъекции JavaScript.",✓,✓,✓,1021,
V14,Конфигурация,V14.4,HTTP-заголовки безопасности,V14.4.4,"Убедитесь, что ответы содержат заголовок X-Content-Type-Options: nosniff.",✓,✓,✓,116,
V14,Конфигурация,V14.4,HTTP-заголовки безопасности,V14.4.5,"Убедитесь, что заголовок Strict-Transport-Security включен во все ответы и для всех поддоменов, например, Strict-Transport-Security: max-age=15778463; includeSubDomains.",✓,✓,✓,523,
V14,Конфигурация,V14.4,HTTP-заголовки безопасности,V14.4.6,"Убедитесь, что присутствует заголовок Referrer-Policy с уместным для приложения значением, чтобы избежать раскрытия недоверенным сторонам конфиденциальной информации в URL-адресе через заголовок Referer.",✓,✓,✓,116,
V14,Конфигурация,V14.4,HTTP-заголовки безопасности,V14.4.7,"Убедитесь, что содержимое web-приложения по умолчанию не может быть встроено на сторонний сайт, и что встраивание оригинальных ресурсов приложения возможно только с разрешения автора, используя соответствующие заголовки ответов Content-Security-Policy: frame-ancestors и X-Frame-Options.",✓,✓,✓,1021,
V14,Конфигурация,V14.5,Проверка заголовка HTTP-запроса,V14.5.1,"Убедитесь, что сервер приложений принимает только те HTTP-методы, которые использует приложение/API, и регистрирует/предупреждает о любых запросах, недопустимых для контекста приложения.",✓,✓,✓,749,
V14,Конфигурация,V14.5,Проверка заголовка HTTP-запроса,V14.5.2,"Убедитесь, что полученный заголовок Origin не используется для аутентификации или при принятии решений о контроле доступа, поскольку он может быть легко изменен злоумышленником.",✓,✓,✓,346,
V14,Конфигурация,V14.5,Проверка заголовка HTTP-запроса,V14.5.3,"Убедитесь, что заголовок Access-Control-Allow-Origin при совместном использовании ресурсов (CORS) применяет для сопоставления строгий список разрешенных доверенных доменов и поддоменов, а не ""null"".",✓,✓,✓,346,
V14,Конфигурация,V14.5,Проверка заголовка HTTP-запроса,V14.5.4,"Убедитесь, что приложением аутентифицируются HTTP-заголовки, добавляемые доверенным прокси-сервером или устройствами единого входа (SSO), например, через токен на предъявителя (bearer).",,✓,✓,306,

