chapter_id,chapter_name,section_id,section_name,req_id,req_description,level1,level2,level3,cwe,nist
V10,,V10.2,Búsqueda de Código Malicioso,V10.2.6,Verifique que el código fuente de la aplicación y las bibliotecas de terceros no contienen huevos de pascua ni ninguna otra funcionalidad potencialmente no deseada.,,,✓,507,
V10,,V10.3,Integridad de Aplicación,V10.3.1,"Verifique si la aplicación tiene una característica de actualización automática de cliente o servidor, las actualizaciones deben obtenerse a través de canales seguros y firmados digitalmente. El código de actualización debe validar la firma digital de la actualización antes de instalar o ejecutar la actualización.",✓,✓,✓,16,
V10,,V10.3,Integridad de Aplicación,V10.3.2,"Verifique que la aplicación emplea protecciones de integridad, como la firma de código o la integridad de subrecursos. La aplicación no debe cargar ni ejecutar código de fuentes que no sean de confianza, como la carga de includes, plugins, módulos, código o bibliotecas de fuentes que no sean de confianza o de Internet.",✓,✓,✓,353,
V10,,V10.3,Integridad de Aplicación,V10.3.3,"Verifique que la aplicación tiene protección contra takeovers de subdominios si la aplicación se basa en entradas DNS o subdominios DNS, como nombres de dominio expirados, punteros DNS obsoletos o CNAME, proyectos expirados en repositorios de código fuente públicos o API de nube transitorias, funciones serverless o buckets de almacenamiento (*autogen-bucket-id*.cloud.example.com) o similares. Las protecciones pueden incluir asegurarse de que los nombres DNS utilizados por las aplicaciones se comprueban regularmente para comprobar su caducidad o cambio.",✓,✓,✓,350,
V11,,V11.1,Seguridad de la Lógica de Negocio,V11.1.1,Verificar que la aplicación solo procesará flujos de la lógica de negocio para el mismo usuario en orden de pasos secuenciales y sin omitir pasos.,✓,✓,✓,841,
V11,,V11.1,Seguridad de la Lógica de Negocio,V11.1.2,"Verificar que la aplicación solo procesará flujos de lógica de negocios con todos los pasos que se procesan en tiempo humano realista, es decir, las transacciones no se envían demasiado rápido.",✓,✓,✓,799,
V11,,V11.1,Seguridad de la Lógica de Negocio,V11.1.3,"Verificar que la aplicación tiene límites adecuados para acciones o transacciones de negocio específicas, y que se aplican correctamente con base en los usuarios.",✓,✓,✓,770,
V11,,V11.1,Seguridad de la Lógica de Negocio,V11.1.4,"Verifique que la aplicación tenga controles anti-automatización para proteger contra llamadas excesivas, como exfiltración masiva de datos, solicitudes de lógica empresarial, carga de archivos o ataques de denegación de servicio.",✓,✓,✓,770,
V11,,V11.1,Seguridad de la Lógica de Negocio,V11.1.5,"Verificar que la aplicación tiene límites de lógica empresarial o validación para protegerse contra riesgos o amenazas empresariales probables, identificados mediante el modelado de amenazas o metodologías similares.",✓,✓,✓,841,
V11,,V11.1,Seguridad de la Lógica de Negocio,V11.1.6,"Verifique que la aplicación no tenga problemas de ""Time Of Check to Time Of Use"" (TOCTOU) u otras race conditions para operaciones sensibles.",,✓,✓,367,
V11,,V11.1,Seguridad de la Lógica de Negocio,V11.1.7,"Verificar que la aplicación supervisa eventos o actividades inusuales desde una perspectiva de lógica de negocios. Por ejemplo, los intentos de realizar acciones fuera de servicio o acciones que un usuario normal nunca intentaría. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,754,
V11,,V11.1,Seguridad de la Lógica de Negocio,V11.1.8,Verificar que la aplicación tiene alertas configurables cuando se detectan ataques automatizados o actividad inusual.,,✓,✓,390,
V12,,V12.1,Carga de Archivos,V12.1.1,Verifique que la aplicación no aceptará archivos grandes que puedan llenar el almacenamiento o provocar una denegación de servicio.,✓,✓,✓,400,
V12,,V12.1,Carga de Archivos,V12.1.2,"Verifique que la aplicación compruebe los archivos comprimidos (p. ej. zip, gz, docx, odt) contra el tamaño máximo sin comprimir permitido y con el número máximo de archivos antes de descomprimir el archivo.",,✓,✓,409,
V12,,V12.1,Carga de Archivos,V12.1.3,Verifique que se aplica una cuota de tamaño de archivo y un número máximo de archivos por usuario para asegurarse de que un solo usuario no puede llenar el almacenamiento con demasiados archivos o archivos excesivamente grandes.,,✓,✓,770,
V12,,V12.2,Integridad de Archivos,V12.2.1,Verifique que los archivos obtenidos de orígenes que no son de confianza se validan para que sean del tipo esperado en función del contenido del archivo.,,✓,✓,434,
V12,,V12.3,Ejecución de Archivos,V12.3.1,Verifique que los metadatos del nombre de archivo enviados por el usuario no se utilizan directamente por los sistemas de archivos del sistema o del marco de trabajo y que se utiliza una API de dirección URL para proteger contra el recorrido de ruta de acceso.,✓,✓,✓,22,
V12,,V12.3,Ejecución de Archivos,V12.3.2,"Verifique que los metadatos del nombre de archivo enviados por el usuario se validan o ignoran para evitar la divulgación, creación, actualización o eliminación de archivos locales (LFI).",✓,✓,✓,73,
V12,,V12.3,Ejecución de Archivos,V12.3.3,Verifique que los metadatos del nombre de archivo enviados por el usuario se validan o omiten para evitar la divulgación o ejecución de archivos remotos a través de ataques de inclusión remota de archivos (RFI) o falsificación de solicitudes del lado del servidor (SSRF).,✓,✓,✓,98,
V12,,V12.3,Ejecución de Archivos,V12.3.4,"Verifique que la aplicación protege contra la descarga de archivos reflectantes (RFD) validando o ignorando los nombres de archivo enviados por el usuario en un parámetro JSON, JSONP o URL, el encabezado Content-Type de respuesta debe establecerse en text/plain y el encabezado Content-Disposition debe tener un nombre de archivo fijo.",✓,✓,✓,641,
V12,,V12.3,Ejecución de Archivos,V12.3.5,"Verifique que los metadatos de archivos que no son de confianza no se utilizan directamente con la API del sistema o las bibliotecas, para proteger contra la inyección de comandos del sistema operativo.",✓,✓,✓,78,
V12,,V12.3,Ejecución de Archivos,V12.3.6,"Verifique que la aplicación no incluye ni ejecuta funcionalidad desde orígenes que no son de confianza, como redes de distribución de contenido no verificadas, bibliotecas de JavaScript, bibliotecas node npm o archivos DLL server-side.",,✓,✓,829,
V12,,V12.4,Almacenamiento de Archivos,V12.4.1,"Verifique que los archivos obtenidos de fuentes no confiables se almacenen fuera de la raíz web, con permisos limitados.",✓,✓,✓,922,
V12,,V12.4,Almacenamiento de Archivos,V12.4.2,Verifique que los escáneres antivirus analicen los archivos obtenidos de fuentes no confiables para evitar la carga y el servicio de contenido malicioso conocido.,✓,✓,✓,509,
V12,,V12.5,Descarga de Archivos,V12.5.1,"Verifique que la capa web está configurado para transmitir solo archivos con extensiones específicas, para evitar la filtración accidental de información o código fuente. Por ejemplo, los archivos de copia de seguridad (p. ej. .bak), los archivos de trabajo temporales (p. ej. .swp), los archivos comprimidos (.zip, .tar.gz, etc.) y otras extensiones utilizadas comúnmente por los editores deben bloquearse a menos que sea necesario.",✓,✓,✓,552,
V12,,V12.5,Descarga de Archivos,V12.5.2,Verifique que las solicitudes directas a los archivos cargados nunca se ejecutarán como contenido HTML/JavaScript.,✓,✓,✓,434,
V12,,V12.6,Protección SSRF,V12.6.1,Verifique que el servidor web o de aplicaciones está configurado con una lista de permisos de recursos o sistemas a los que el servidor puede enviar solicitudes o cargar datos o archivos.,✓,✓,✓,918,
V13,,V13.1,Seguridad Genérica de Servicios Web,V13.1.1,Verifique que todos los componentes de la aplicación utilizan las mismas codificaciones y analizadores para evitar el análisis de ataques que explotan un comportamiento de análisis de archivos o URI diferente que se podría usar en ataques SSRF y RFI.,✓,✓,✓,116,
V13,,V13.1,Seguridad Genérica de Servicios Web,V13.1.2,"[DELETED, DUPLICATE OF 4.3.1]",,,,,
V13,,V13.1,Seguridad Genérica de Servicios Web,V13.1.3,"Verifique que las direcciones URL de la API no exponen información confidencial, como API keys, los tokens de sesión, etc.",✓,✓,✓,598,
V13,,V13.1,Seguridad Genérica de Servicios Web,V13.1.4,"Verifique que las decisiones de autorización se toman en el URI, se aplican mediante seguridad programática o declarativa en el controlador o enrutador, y en el nivel de recursos, se aplican mediante permisos basados en modelos.",,✓,✓,285,
V13,,V13.1,Seguridad Genérica de Servicios Web,V13.1.5,Verifique que las solicitudes que contienen tipos de contenido inesperados o contenido que falta se rechazan con encabezados adecuados (estado de respuesta HTTP 406 Inaceptable o 415 Tipo de medio no compatible).,,✓,✓,434,
V13,,V13.2,Servicio Web RESTful,V13.2.1,"Verifique que los métodos HTTP RESTful habilitados son una opción válida para el usuario o la acción, como impedir que los usuarios normales usen DELETE o PUT en recursos o API protegidos.",✓,✓,✓,650,
V13,,V13.2,Servicio Web RESTful,V13.2.2,Verifique que la validación del esquema JSON está en su lugar y se comprueba antes de aceptar la entrada.,✓,✓,✓,20,
V13,,V13.2,Servicio Web RESTful,V13.2.3,"Verifique que los servicios web RESTful que utilizan cookies están protegidos contra la falsificación de solicitudes entre sitios, mediante el uso de una o más de las siguientes formas: patrón de cookies de doble envío, ""nonces"" CSRF o comprobaciones de encabezado de solicitud de origen.",✓,✓,✓,352,
V13,,V13.2,Servicio Web RESTful,V13.2.4,"[DELETED, DUPLICATE OF 11.1.4]",,,,,
V13,,V13.2,Servicio Web RESTful,V13.2.5,"Verifique que los servicios REST comprueben explícitamente que el tipo de contenido entrante sea el esperado, como application/xml o application/json.",,✓,✓,436,
V13,,V13.2,Servicio Web RESTful,V13.2.6,"Verifique que los encabezados de mensaje y la carga útil (payload) son confiables y no se modifican en tránsito. Requerir un cifrado seguro para el transporte (solo TLS) puede ser suficiente en muchos casos, ya que proporciona confidencialidad y protección de integridad. Las firmas digitales por cada mensaje pueden proporcionar una garantía adicional sobre las protecciones de transporte para aplicaciones de alta seguridad, pero conllevan complejidad y riesgos adicionales para compensar los beneficios.",,✓,✓,345,
V13,,V13.3,Servicio Web SOAP,V13.3.1,"Verifique que la validación del esquema XSD tiene lugar para garantizar un documento XML formado correctamente, seguido de la validación de cada campo de entrada antes de que se realice cualquier procesamiento de esos datos.",✓,✓,✓,20,
V13,,V13.3,Servicio Web SOAP,V13.3.2,Verifique que el payload del mensaje está firmada mediante WS-Security para garantizar un transporte fiable entre el cliente y el servicio.,,✓,✓,345,
V13,,V13.4,GraphQL,V13.4.1,"Verifique que se utiliza una lista de permisos de consulta o una combinación de limitación de profundidad y limitación de cantidad para evitar que GraphQL o la expresión de la capa de datos provoque una denegación de servicio (DoS) como resultado de costosas consultas anidadas. Para escenarios más avanzados, se debe usar el análisis de costos de consulta.",,✓,✓,770,
V13,,V13.4,GraphQL,V13.4.2,Verifique que GraphQL u otra lógica de autorización de capa de datos podría implementarse en la capa de lógica de negocio en lugar de la capa GraphQL.,,✓,✓,285,
V14,,V14.1,Compilación y Despliegue,V14.1.1,"Verifique que los procesos de compilación y despliegue de aplicaciones se realizan de forma segura y repetible, como la automatización de CI/CD, la administración de configuración automatizada y los scripts de despliegue automatizado.",,✓,✓,,
V14,,V14.1,Compilación y Despliegue,V14.1.2,"Verifique que los indicadores del compilador están configurados para habilitar todas las protecciones y advertencias de desbordamiento de búfer disponibles, incluida la aleatorización de la pila, la prevención de la ejecución de datos y para interrumpir la compilación si se encuentra un puntero no seguro, memoria, cadena de formato, entero u operaciones de cadena.",,✓,✓,120,
V14,,V14.1,Compilación y Despliegue,V14.1.3,Verifique que la configuración del servidor está hardenizada según las recomendaciones del servidor de aplicaciones y los framewors en uso.,,✓,✓,16,
V14,,V14.1,Compilación y Despliegue,V14.1.4,"Verifique que la aplicación, la configuración y todas las dependencias se pueden volver a implementar mediante scripts de implementación automatizada, crearse a partir de un runbook documentado y probado en un tiempo razonable o restaurarse a partir de copias de seguridad de forma oportuna.",,✓,✓,,
V14,,V14.1,Compilación y Despliegue,V14.1.5,Verifique que los administradores autorizados pueden verificar la integridad de todas las configuraciones relevantes para la seguridad para detectar una posible manipulación.,,,✓,,
V14,,V14.2,Dependencias,V14.2.1,"Verifique que todos los componentes estén actualizados, preferiblemente utilizando un comprobador de dependencias durante el tiempo de compilación. ([C2](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,1026,
V14,,V14.2,Dependencias,V14.2.2,"Verifique que se eliminen todas las funciones, documentación, aplicaciones de muestra y configuraciones innecesarias.",✓,✓,✓,1002,
V14,,V14.2,Dependencias,V14.2.3,"Verifique que si los activos de la aplicación, como bibliotecas JavaScript, fuentes CSS o web, se hospedan externamente en una red de entrega de contenido (CDN) o un proveedor externo, se usa la integridad de subrecursos (SRI) para validar la integridad del activo.",✓,✓,✓,829,
V14,,V14.2,Dependencias,V14.2.4,"Verifique que los componentes de terceros provienen de repositorios predefinidos, de confianza y mantenidos continuamente. ([C2](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,829,
V14,,V14.2,Dependencias,V14.2.5,Verifique que se mantenga una Lista de materiales de software (SBOM; por sus siglas en inglés) de todas las bibliotecas de terceros en uso. ([C2](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,,
V14,,V14.2,Dependencias,V14.2.6,Verifique que la superficie de ataque se reduce mediante sandboxing o encapsular bibliotecas de terceros para exponer solo el comportamiento necesario en la aplicación. ([C2](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,265,
V14,,V14.3,Divulgación de Seguridad Involuntaria,V14.3.1,"[ELIMINADO, DUPLICADO DE 7.4.1]",,,,,
V14,,V14.3,Divulgación de Seguridad Involuntaria,V14.3.2,"Verifique que los modos de depuración del servidor web o de aplicaciones y del framework de aplicaciones están deshabilitados en producción para eliminar las características de depuración, las consolas de desarrollador y las divulgaciones de seguridad no deseadas.",✓,✓,✓,497,
V14,,V14.3,Divulgación de Seguridad Involuntaria,V14.3.3,Verifique que los encabezados HTTP o cualquier parte de la respuesta HTTP no exponen información detallada de la versión de los componentes del sistema.,✓,✓,✓,200,
V14,,V14.4,Encabezados de Seguridad HTTP,V14.4.1,"Verifique que cada respuesta HTTP contenga un encabezado de tipo de contenido. También especifique un conjunto de caracteres seguro (p. ej., UTF-8, ISO-8859-1) si los tipos de contenido son texto/*, /+xml y aplicación/xml. El contenido debe coincidir con el encabezado de tipo de contenido proporcionado.",✓,✓,✓,173,
V14,,V14.4,Encabezados de Seguridad HTTP,V14.4.2,"Verifique que todas las respuestas de API contienen un encabezado Content-Disposition: attachment; filename=""api.json"" (u otro nombre de archivo apropiado para el tipo de contenido).",✓,✓,✓,116,
V14,,V14.4,Encabezados de Seguridad HTTP,V14.4.3,"Verifique que existe un encabezado de respuesta de Directiva de Seguridad de Contenido (CSP) que ayuda a mitigar el impacto de los ataques XSS como vulnerabilidades de inyección de HTML, DOM, JSON y JavaScript.",✓,✓,✓,1021,
V14,,V14.4,Encabezados de Seguridad HTTP,V14.4.4,Verifique que todas las respuestas contienen un encabezado X-Content-Type-Options: nosniff.,✓,✓,✓,116,
V14,,V14.4,Encabezados de Seguridad HTTP,V14.4.5,"Verifique que se incluye un encabezado Strict-Transport-Security en todas las respuestas y para todos los subdominios, como Strict-Transport-Security: max-age-15724800; includeSubdomains.",✓,✓,✓,523,
V14,,V14.4,Encabezados de Seguridad HTTP,V14.4.6,Verifique que se incluya adecuadamente un encabezado de Referrer-Policy para evitar exponer información confidencial en la URL a través del encabezado de referencia a partes que no son de confianza.,✓,✓,✓,116,
V14,,V14.4,Encabezados de Seguridad HTTP,V14.4.7,Verifique que el contenido de una aplicación web no se puede incrustar en un sitio de terceros de forma predeterminada y que la inserción de los recursos exactos solo se permite cuando sea necesario mediante el uso adecuado de Content-Security-Polic: frame-ancestors y encabezados de respuesta X-Frame-Options.,✓,✓,✓,1021,
V14,,V14.5,Validación de Encabezado de Solicitud HTTP,V14.5.1,"Verifique que el servidor de aplicaciones solo acepta los métodos HTTP que utiliza la aplicación/API, incluidas las pre-flight OPTIONS, y los Logs/alertas en cualquier solicitud que no sea válida para el contexto de la aplicación.",✓,✓,✓,749,
V14,,V14.5,Validación de Encabezado de Solicitud HTTP,V14.5.2,"Verifique que el encabezado Origin proporcionado no se utiliza para las decisiones de autenticación o control de acceso, ya que un atacante puede cambiar fácilmente el encabezado Origin.",✓,✓,✓,346,
V14,,V14.5,Validación de Encabezado de Solicitud HTTP,V14.5.3,"Verifique que el encabezado Cross-Origin Resource Sharing (CORS) Access-Control-Allow-Origin utiliza una estricta lista de permisos de dominios y subdominios de confianza para que coincidan entre si, y no se permita el origen ""nulo"".",✓,✓,✓,346,
V14,,V14.5,Validación de Encabezado de Solicitud HTTP,V14.5.4,"Verifique que la aplicación autentica los encabezados HTTP agregados por un proxy de confianza o dispositivos SSO, como un token de portador.",,✓,✓,306,

