chapter_id,chapter_name,section_id,section_name,req_id,req_description,L
V12,Secure Communication,V12.3,General Service to Service Communication Security,V12.3.5,"Verify that services communicating internally within a system (intra-service communications) use strong authentication to ensure that each endpoint is verified. Strong authentication methods, such as TLS client authentication, must be employed to ensure identity, using public-key infrastructure and mechanisms that are resistant to replay attacks. For microservice architectures, consider using a service mesh to simplify certificate management and enhance security.",3
V13,Configuration,V13.1,Configuration Documentation,V13.1.1,Verify that all communication needs for the application are documented. This must include external services which the application relies upon and cases where an end user might be able to provide an external location to which the application will then connect.,2
V13,Configuration,V13.1,Configuration Documentation,V13.1.2,"Verify that for each service the application uses, the documentation defines the maximum number of concurrent connections (e.g., connection pool limits) and how the application behaves when that limit is reached, including any fallback or recovery mechanisms, to prevent denial of service conditions.",3
V13,Configuration,V13.1,Configuration Documentation,V13.1.3,"Verify that the application documentation defines resource‑management strategies for every external system or service it uses (e.g., databases, file handles, threads, HTTP connections). This should include resource‑release procedures, timeout settings, failure handling, and where retry logic is implemented, specifying retry limits, delays, and back‑off algorithms. For synchronous HTTP request–response operations it should mandate short timeouts and either disable retries or strictly limit retries to prevent cascading delays and resource exhaustion.",3
V13,Configuration,V13.1,Configuration Documentation,V13.1.4,"Verify that the application's documentation defines the secrets that are critical for the security of the application and a schedule for rotating them, based on the organization's threat model and business requirements.",3
V13,Configuration,V13.2,Backend Communication Configuration,V13.2.1,"Verify that communications between backend application components that don't support the application's standard user session mechanism, including APIs, middleware, and data layers, are authenticated. Authentication must use individual service accounts, short-term tokens, or certificate-based authentication and not unchanging credentials such as passwords, API keys, or shared accounts with privileged access.",2
V13,Configuration,V13.2,Backend Communication Configuration,V13.2.2,"Verify that communications between backend application components, including local or operating system services, APIs, middleware, and data layers, are performed with accounts assigned the least necessary privileges.",2
V13,Configuration,V13.2,Backend Communication Configuration,V13.2.3,"Verify that if a credential has to be used for service authentication, the credential being used by the consumer is not a default credential (e.g., root/root or admin/admin).",2
V13,Configuration,V13.2,Backend Communication Configuration,V13.2.4,"Verify that an allowlist is used to define the external resources or systems with which the application is permitted to communicate (e.g., for outbound requests, data loads, or file access). This allowlist can be implemented at the application layer, web server, firewall, or a combination of different layers.",2
V13,Configuration,V13.2,Backend Communication Configuration,V13.2.5,Verify that the web or application server is configured with an allowlist of resources or systems to which the server can send requests or load data or files from.,2
V13,Configuration,V13.2,Backend Communication Configuration,V13.2.6,"Verify that where the application connects to separate services, it follows the documented configuration for each connection, such as maximum parallel connections, behavior when maximum allowed connections is reached, connection timeouts, and retry strategies.",3
V13,Configuration,V13.3,Secret Management,V13.3.1,"Verify that a secrets management solution, such as a key vault, is used to securely create, store, control access to, and destroy backend secrets. These could include passwords, key material, integrations with databases and third-party systems, keys and seeds for time-based tokens, other internal secrets, and API keys. Secrets must not be included in application source code or included in build artifacts. For an L3 application, this must involve a hardware-backed solution such as an HSM.",2
V13,Configuration,V13.3,Secret Management,V13.3.2,Verify that access to secret assets adheres to the principle of least privilege.,2
V13,Configuration,V13.3,Secret Management,V13.3.3,Verify that all cryptographic operations are performed using an isolated security module (such as a vault or hardware security module) to securely manage and protect key material from exposure outside of the security module.,3
V13,Configuration,V13.3,Secret Management,V13.3.4,Verify that secrets are configured to expire and be rotated based on the application's documentation.,3
V13,Configuration,V13.4,Unintended Information Leakage,V13.4.1,"Verify that the application is deployed either without any source control metadata, including the .git or .svn folders, or in a way that these folders are inaccessible both externally and to the application itself.",1
V13,Configuration,V13.4,Unintended Information Leakage,V13.4.2,Verify that debug modes are disabled for all components in production environments to prevent exposure of debugging features and information leakage.,2
V13,Configuration,V13.4,Unintended Information Leakage,V13.4.3,Verify that web servers do not expose directory listings to clients unless explicitly intended.,2
V13,Configuration,V13.4,Unintended Information Leakage,V13.4.4,"Verify that using the HTTP TRACE method is not supported in production environments, to avoid potential information leakage.",2
V13,Configuration,V13.4,Unintended Information Leakage,V13.4.5,Verify that documentation (such as for internal APIs) and monitoring endpoints are not exposed unless explicitly intended.,2
V13,Configuration,V13.4,Unintended Information Leakage,V13.4.6,Verify that the application does not expose detailed version information of backend components.,3
V13,Configuration,V13.4,Unintended Information Leakage,V13.4.7,"Verify that the web tier is configured to only serve files with specific file extensions to prevent unintentional information, configuration, and source code leakage.",3
V14,Data Protection,V14.1,Data Protection Documentation,V14.1.1,"Verify that all sensitive data created and processed by the application has been identified and classified into protection levels. This includes data that is only encoded and therefore easily decoded, such as Base64 strings or the plaintext payload inside a JWT. Protection levels need to take into account any data protection and privacy regulations and standards which the application is required to comply with.",2
V14,Data Protection,V14.1,Data Protection Documentation,V14.1.2,"Verify that all sensitive data protection levels have a documented set of protection requirements. This must include (but not be limited to) requirements related to general encryption, integrity verification, retention, how the data is to be logged, access controls around sensitive data in logs, database-level encryption, privacy and privacy-enhancing technologies to be used, and other confidentiality requirements.",2
V14,Data Protection,V14.2,General Data Protection,V14.2.1,"Verify that sensitive data is only sent to the server in the HTTP message body or header fields, and that the URL and query string do not contain sensitive information, such as an API key or session token.",1
V14,Data Protection,V14.2,General Data Protection,V14.2.2,"Verify that the application prevents sensitive data from being cached in server components, such as load balancers and application caches, or ensures that the data is securely purged after use.",2
V14,Data Protection,V14.2,General Data Protection,V14.2.3,"Verify that defined sensitive data is not sent to untrusted parties (e.g., user trackers) to prevent unwanted collection of data outside of the application's control.",2
V14,Data Protection,V14.2,General Data Protection,V14.2.4,"Verify that controls around sensitive data related to encryption, integrity verification, retention, how the data is to be logged, access controls around sensitive data in logs, privacy and privacy-enhancing technologies, are implemented as defined in the documentation for the specific data's protection level.",2
V14,Data Protection,V14.2,General Data Protection,V14.2.5,"Verify that caching mechanisms are configured to only cache responses which have the expected content type for that resource and do not contain sensitive, dynamic content. The web server should return a 404 or 302 response when a non-existent file is accessed rather than returning a different, valid file. This should prevent Web Cache Deception attacks.",3
V14,Data Protection,V14.2,General Data Protection,V14.2.6,"Verify that the application only returns the minimum required sensitive data for the application's functionality. For example, only returning some of the digits of a credit card number and not the full number. If the complete data is required, it should be masked in the user interface unless the user specifically views it.",3
V14,Data Protection,V14.2,General Data Protection,V14.2.7,"Verify that sensitive information is subject to data retention classification, ensuring that outdated or unnecessary data is deleted automatically, on a defined schedule, or as the situation requires.",3
V14,Data Protection,V14.2,General Data Protection,V14.2.8,Verify that sensitive information is removed from the metadata of user-submitted files unless storage is consented to by the user.,3
V14,Data Protection,V14.3,Client-side Data Protection,V14.3.1,"Verify that authenticated data is cleared from client storage, such as the browser DOM, after the client or session is terminated. The 'Clear-Site-Data' HTTP response header field may be able to help with this but the client-side should also be able to clear up if the server connection is not available when the session is terminated.",1
V14,Data Protection,V14.3,Client-side Data Protection,V14.3.2,"Verify that the application sets sufficient anti-caching HTTP response header fields (i.e., Cache-Control: no-store) so that sensitive data is not cached in browsers.",2
V14,Data Protection,V14.3,Client-side Data Protection,V14.3.3,"Verify that data stored in browser storage (such as localStorage, sessionStorage, IndexedDB, or cookies) does not contain sensitive data, with the exception of session tokens.",2
V15,Secure Coding and Architecture,V15.1,Secure Coding and Architecture Documentation,V15.1.1,"Verify that application documentation defines risk based remediation time frames for 3rd party component versions with vulnerabilities and for updating libraries in general, to minimize the risk from these components.",1
V15,Secure Coding and Architecture,V15.1,Secure Coding and Architecture Documentation,V15.1.2,"Verify that an inventory catalog, such as software bill of materials (SBOM), is maintained of all third-party libraries in use, including verifying that components come from pre-defined, trusted, and continually maintained repositories.",2
V15,Secure Coding and Architecture,V15.1,Secure Coding and Architecture Documentation,V15.1.3,"Verify that the application documentation identifies functionality which is time-consuming or resource-demanding. This must include how to prevent a loss of availability due to overusing this functionality and how to avoid a situation where building a response takes longer than the consumer's timeout. Potential defenses may include asynchronous processing, using queues, and limiting parallel processes per user and per application.",2
V15,Secure Coding and Architecture,V15.1,Secure Coding and Architecture Documentation,V15.1.4,"Verify that application documentation highlights third-party libraries which are considered to be ""risky components"".",3
V15,Secure Coding and Architecture,V15.1,Secure Coding and Architecture Documentation,V15.1.5,"Verify that application documentation highlights parts of the application where ""dangerous functionality"" is being used.",3
V15,Secure Coding and Architecture,V15.2,Security Architecture and Dependencies,V15.2.1,Verify that the application only contains components which have not breached the documented update and remediation time frames.,1
V15,Secure Coding and Architecture,V15.2,Security Architecture and Dependencies,V15.2.2,"Verify that the application has implemented defenses against loss of availability due to functionality which is time-consuming or resource-demanding, based on the documented security decisions and strategies for this.",2
V15,Secure Coding and Architecture,V15.2,Security Architecture and Dependencies,V15.2.3,"Verify that the production environment only includes functionality that is required for the application to function, and does not expose extraneous functionality such as test code, sample snippets, and development functionality.",2
V15,Secure Coding and Architecture,V15.2,Security Architecture and Dependencies,V15.2.4,"Verify that third-party components and all of their transitive dependencies are included from the expected repository, whether internally owned or an external source, and that there is no risk of a dependency confusion attack.",3
V15,Secure Coding and Architecture,V15.2,Security Architecture and Dependencies,V15.2.5,"Verify that the application implements additional protections around parts of the application which are documented as containing ""dangerous functionality"" or using third-party libraries considered to be ""risky components"". This could include techniques such as sandboxing, encapsulation, containerization or network level isolation to delay and deter attackers who compromise one part of an application from pivoting elsewhere in the application.",3
V15,Secure Coding and Architecture,V15.3,Defensive Coding,V15.3.1,"Verify that the application only returns the required subset of fields from a data object. For example, it should not return an entire data object, as some individual fields should not be accessible to users.",1
V15,Secure Coding and Architecture,V15.3,Defensive Coding,V15.3.2,"Verify that where the application backend makes calls to external URLs, it is configured to not follow redirects unless it is intended functionality.",2
V15,Secure Coding and Architecture,V15.3,Defensive Coding,V15.3.3,"Verify that the application has countermeasures to protect against mass assignment attacks by limiting allowed fields per controller and action, e.g., it is not possible to insert or update a field value when it was not intended to be part of that action.",2
V15,Secure Coding and Architecture,V15.3,Defensive Coding,V15.3.4,"Verify that all proxying and middleware components transfer the user's original IP address correctly using trusted data fields that cannot be manipulated by the end user, and the application and web server use this correct value for logging and security decisions such as rate limiting, taking into account that even the original IP address may not be reliable due to dynamic IPs, VPNs, or corporate firewalls.",2
V15,Secure Coding and Architecture,V15.3,Defensive Coding,V15.3.5,Verify that the application explicitly ensures that variables are of the correct type and performs strict equality and comparator operations. This is to avoid type juggling or type confusion vulnerabilities caused by the application code making an assumption about a variable type.,2
V15,Secure Coding and Architecture,V15.3,Defensive Coding,V15.3.6,"Verify that JavaScript code is written in a way that prevents prototype pollution, for example, by using Set() or Map() instead of object literals.",2
V15,Secure Coding and Architecture,V15.3,Defensive Coding,V15.3.7,"Verify that the application has defenses against HTTP parameter pollution attacks, particularly if the application framework makes no distinction about the source of request parameters (query string, body parameters, cookies, or header fields).",2
V15,Secure Coding and Architecture,V15.4,Safe Concurrency,V15.4.1,"Verify that shared objects in multi-threaded code (such as caches, files, or in-memory objects accessed by multiple threads) are accessed safely by using thread-safe types and synchronization mechanisms like locks or semaphores to avoid race conditions and data corruption.",3
V15,Secure Coding and Architecture,V15.4,Safe Concurrency,V15.4.2,"Verify that checks on a resource's state, such as its existence or permissions, and the actions that depend on them are performed as a single atomic operation to prevent time-of-check to time-of-use (TOCTOU) race conditions. For example, checking if a file exists before opening it, or verifying a user’s access before granting it.",3
V15,Secure Coding and Architecture,V15.4,Safe Concurrency,V15.4.3,"Verify that locks are used consistently to avoid threads getting stuck, whether by waiting on each other or retrying endlessly, and that locking logic stays within the code responsible for managing the resource to ensure locks cannot be inadvertently or maliciously modified by external classes or code.",3
V15,Secure Coding and Architecture,V15.4,Safe Concurrency,V15.4.4,"Verify that resource allocation policies prevent thread starvation by ensuring fair access to resources, such as by leveraging thread pools, allowing lower-priority threads to proceed within a reasonable timeframe.",3
V16,Security Logging and Error Handling,V16.1,Security Logging Documentation,V16.1.1,"Verify that an inventory exists documenting the logging performed at each layer of the application's technology stack, what events are being logged, log formats, where that logging is stored, how it is used, how access to it is controlled, and for how long logs are kept.",2
V16,Security Logging and Error Handling,V16.2,General Logging,V16.2.1,"Verify that each log entry includes necessary metadata (such as when, where, who, what) that would allow for a detailed investigation of the timeline when an event happens.",2
V16,Security Logging and Error Handling,V16.2,General Logging,V16.2.2,"Verify that time sources for all logging components are synchronized, and that timestamps in security event metadata use UTC or include an explicit time zone offset. UTC is recommended to ensure consistency across distributed systems and to prevent confusion during daylight saving time transitions.",2
V16,Security Logging and Error Handling,V16.2,General Logging,V16.2.3,Verify that the application only stores or broadcasts logs to the files and services that are documented in the log inventory.,2
V16,Security Logging and Error Handling,V16.2,General Logging,V16.2.4,"Verify that logs can be read and correlated by the log processor that is in use, preferably by using a common logging format.",2
V16,Security Logging and Error Handling,V16.2,General Logging,V16.2.5,"Verify that when logging sensitive data, the application enforces logging based on the data's protection level. For example, it may not be allowed to log certain data, such as credentials or payment details. Other data, such as session tokens, may only be logged by being hashed or masked, either in full or partially.",2
V16,Security Logging and Error Handling,V16.3,Security Events,V16.3.1,"Verify that all authentication operations are logged, including successful and unsuccessful attempts. Additional metadata, such as the type of authentication or factors used, should also be collected.",2
V16,Security Logging and Error Handling,V16.3,Security Events,V16.3.2,"Verify that failed authorization attempts are logged. For L3, this must include logging all authorization decisions, including logging when sensitive data is accessed (without logging the sensitive data itself).",2
V16,Security Logging and Error Handling,V16.3,Security Events,V16.3.3,"Verify that the application logs the security events that are defined in the documentation and also logs attempts to bypass the security controls, such as input validation, business logic, and anti-automation.",2
V16,Security Logging and Error Handling,V16.3,Security Events,V16.3.4,Verify that the application logs unexpected errors and security control failures such as backend TLS failures.,2
V16,Security Logging and Error Handling,V16.4,Log Protection,V16.4.1,Verify that all logging components appropriately encode data to prevent log injection.,2
V16,Security Logging and Error Handling,V16.4,Log Protection,V16.4.2,Verify that logs are protected from unauthorized access and cannot be modified.,2
V16,Security Logging and Error Handling,V16.4,Log Protection,V16.4.3,"Verify that logs are securely transmitted to a logically separate system for analysis, detection, alerting, and escalation. The aim is to ensure that if the application is breached, the logs are not compromised.",2
V16,Security Logging and Error Handling,V16.5,Error Handling,V16.5.1,"Verify that a generic message is returned to the consumer when an unexpected or security-sensitive error occurs, ensuring no exposure of sensitive internal system data such as stack traces, queries, secret keys, and tokens.",2
V16,Security Logging and Error Handling,V16.5,Error Handling,V16.5.2,"Verify that the application continues to operate securely when external resource access fails, for example, by using patterns such as circuit breakers or graceful degradation.",2
V16,Security Logging and Error Handling,V16.5,Error Handling,V16.5.3,"Verify that the application fails gracefully and securely, including when an exception occurs, preventing fail-open conditions such as processing a transaction despite errors resulting from validation logic.",2
V16,Security Logging and Error Handling,V16.5,Error Handling,V16.5.4,"Verify that a ""last resort"" error handler is defined which will catch all unhandled exceptions. This is both to avoid losing error details that must go to log files and to ensure that an error does not take down the entire application process, leading to a loss of availability.",3
V17,WebRTC,V17.1,TURN Server,V17.1.1,"Verify that the Traversal Using Relays around NAT (TURN) service only allows access to IP addresses that are not reserved for special purposes (e.g., internal networks, broadcast, loopback). Note that this applies to both IPv4 and IPv6 addresses.",2
V17,WebRTC,V17.1,TURN Server,V17.1.2,Verify that the Traversal Using Relays around NAT (TURN) service is not susceptible to resource exhaustion when legitimate users attempt to open a large number of ports on the TURN server.,3
V17,WebRTC,V17.2,Media,V17.2.1,Verify that the key for the Datagram Transport Layer Security (DTLS) certificate is managed and protected based on the documented policy for management of cryptographic keys.,2
V17,WebRTC,V17.2,Media,V17.2.2,Verify that the media server is configured to use and support approved Datagram Transport Layer Security (DTLS) cipher suites and a secure protection profile for the DTLS Extension for establishing keys for the Secure Real-time Transport Protocol (DTLS-SRTP).,2
V17,WebRTC,V17.2,Media,V17.2.3,Verify that Secure Real-time Transport Protocol (SRTP) authentication is checked at the media server to prevent Real-time Transport Protocol (RTP) injection attacks from leading to either a Denial of Service condition or audio or video media insertion into media streams.,2
V17,WebRTC,V17.2,Media,V17.2.4,Verify that the media server is able to continue processing incoming media traffic when encountering malformed Secure Real-time Transport Protocol (SRTP) packets.,2
V17,WebRTC,V17.2,Media,V17.2.5,Verify that the media server is able to continue processing incoming media traffic during a flood of Secure Real-time Transport Protocol (SRTP) packets from legitimate users.,3
V17,WebRTC,V17.2,Media,V17.2.6,"Verify that the media server is not susceptible to the ""ClientHello"" Race Condition vulnerability in Datagram Transport Layer Security (DTLS) by checking if the media server is publicly known to be vulnerable or by performing the race condition test.",3
V17,WebRTC,V17.2,Media,V17.2.7,Verify that any audio or video recording mechanisms associated with the media server are able to continue processing incoming media traffic during a flood of Secure Real-time Transport Protocol (SRTP) packets from legitimate users.,3
V17,WebRTC,V17.2,Media,V17.2.8,"Verify that the Datagram Transport Layer Security (DTLS) certificate is checked against the Session Description Protocol (SDP) fingerprint attribute, terminating the media stream if the check fails, to ensure the authenticity of the media stream.",3
V17,WebRTC,V17.3,Signaling,V17.3.1,Verify that the signaling server is able to continue processing legitimate incoming signaling messages during a flood attack. This should be achieved by implementing rate limiting at the signaling level.,2
V17,WebRTC,V17.3,Signaling,V17.3.2,"Verify that the signaling server is able to continue processing legitimate signaling messages when encountering malformed signaling message that could cause a denial of service condition. This could include implementing input validation, safely handling integer overflows, preventing buffer overflows, and employing other robust error-handling techniques.",2

