chapter_id,chapter_name,section_id,section_name,req_id,req_description,L
V7,Oturum Yönetimi,V7.4,Oturum Sonlandırma,V7.4.1,"Oturum sonlandırma tetiklendiğinde (örneğin, çıkış yapıldığında veya süre dolduğunda), uygulamanın oturumun daha fazla kullanılmasına izin vermediği doğrulanmalıdır. Referans token'lar veya durum bilgili oturumlar için bu, oturum verilerinin uygulama arka ucunda geçersiz kılınması anlamına gelir. Kapsamlı token kullanan uygulamaların; sonlandırılmış token listesi tutmak, kullanıcıya özel tarih ve saatten önce oluşturulan token'ları reddetmek veya kullanıcıya özel imzalama anahtarını yenilemek gibi bir çözüm uygulaması gerekir.",1
V7,Oturum Yönetimi,V7.4,Oturum Sonlandırma,V7.4.2,"Bir kullanıcı hesabı devre dışı bırakıldığında veya silindiğinde (örneğin bir çalışanın şirketten ayrılması), uygulamanın tüm aktif oturumları sonlandırdığı doğrulanmalıdır.",1
V7,Oturum Yönetimi,V7.4,Oturum Sonlandırma,V7.4.3,"Herhangi bir kimlik doğrulama faktörünün başarılı bir şekilde değiştirilmesi veya kaldırılmasından (şifre sıfırlama veya kurtarma yoluyla yapılan değişiklikler dahil ve varsa MFA ayarları güncellemeleri dahil) sonra, uygulamanın diğer tüm aktif oturumları sonlandırma seçeneği sunduğu doğrulanmalıdır.",2
V7,Oturum Yönetimi,V7.4,Oturum Sonlandırma,V7.4.4,Kimlik doğrulama gerektiren tüm sayfalarda kolay erişilebilir ve görünür bir çıkış yap (logout) işlevi bulunduğu doğrulanmalıdır.,2
V7,Oturum Yönetimi,V7.4,Oturum Sonlandırma,V7.4.5,"Uygulama yöneticilerinin, bireysel bir kullanıcının veya tüm kullanıcıların aktif oturumlarını sonlandırabilme yetkisine sahip olduğu doğrulanmalıdır.",2
V7,Oturum Yönetimi,V7.5,Oturum Kötüye Kullanımına Karşı Savunmalar,V7.5.1,"E-posta adresi, telefon numarası, MFA yapılandırması veya hesap kurtarmada kullanılan diğer bilgiler gibi kimlik doğrulamayı etkileyebilecek hassas hesap özniteliklerinde değişiklik yapılmadan önce uygulamanın tam yeniden kimlik doğrulama gerektirdiği doğrulanmalıdır.",2
V7,Oturum Yönetimi,V7.5,Oturum Kötüye Kullanımına Karşı Savunmalar,V7.5.2,"Kullanıcıların, (en az bir faktörle yeniden kimlik doğrulama yaptıktan sonra) mevcut tüm aktif oturumları görüntüleyebilmesi ve sonlandırabilmesinin mümkün olduğu doğrulanmalıdır.",2
V7,Oturum Yönetimi,V7.5,Oturum Kötüye Kullanımına Karşı Savunmalar,V7.5.3,"Uygulamanın, son derece hassas işlemler veya operasyonlar gerçekleştirilmeden önce en az bir faktörle ek kimlik doğrulaması veya ikincil bir doğrulama gerektirdiği doğrulanmalıdır.",3
V7,Oturum Yönetimi,V7.6,Birleşik Yeniden Kimlik Doğrulama,V7.6.1,"Güvenen Taraf (RP) ile Kimlik Sağlayıcı (IdP) arasındaki oturum süresi ve oturum sonlandırma davranışlarının belgelenmiş olduğu ve, örneğin IdP kimlik doğrulama olayları arasında maksimum süreye ulaşıldığında yeniden kimlik doğrulamanın gerekli kılındığı doğrulanmalıdır.",2
V7,Oturum Yönetimi,V7.6,Birleşik Yeniden Kimlik Doğrulama,V7.6.2,"Yeni bir oturum oluşturulmasının, kullanıcı onayı veya açık bir eylem gerektirdiği; kullanıcı etkileşimi olmaksızın yeni uygulama oturumlarının oluşturulmasının önlendiği doğrulanmalıdır.",2
V8,Yetkilendirme,V8.1,Yetkilendirme Dokümantasyonu,V8.1.1,"Yetkilendirme dokümantasyonunun, tüketici izinlerine ve kaynak özniteliklerine dayalı olarak işlev düzeyinde ve veriye özel erişim kısıtlamaları için kuralları tanımladığı doğrulanmalıdır.",1
V8,Yetkilendirme,V8.1,Yetkilendirme Dokümantasyonu,V8.1.2,"Yetkilendirme dokümantasyonunun, tüketici izinlerine ve kaynak özniteliklerine dayalı olarak alan (field) düzeyinde erişim kısıtlamaları (hem okuma hem yazma) için kuralları tanımladığı doğrulanmalıdır. Bu kuralların, ilgili veri nesnesinin durum veya statü gibi diğer özniteliklerine bağlı olabileceği unutulmamalıdır.",2
V8,Yetkilendirme,V8.1,Yetkilendirme Dokümantasyonu,V8.1.3,"Uygulamanın dokümantasyonunun, kimlik doğrulama ve yetkilendirme ile ilgili güvenlik kararlarının alınmasında kullanılan çevresel ve bağlamsal öznitelikleri (günün saati, kullanıcı konumu, IP adresi veya cihaz gibi) tanımladığı doğrulanmalıdır.",3
V8,Yetkilendirme,V8.1,Yetkilendirme Dokümantasyonu,V8.1.4,"Kimlik doğrulama ve yetkilendirme dokümantasyonunun; işlev düzeyinde, veriye özel ve alan düzeyinde yetkilendirmenin yanı sıra çevresel ve bağlamsal faktörlerin karar almada nasıl kullanıldığını tanımladığı doğrulanmalıdır. Bu, değerlendirilen öznitelikleri, risk eşiklerini ve alınan aksiyonları (ör. izin ver, doğrulama iste, reddet, step-up kimlik doğrulama) içermelidir.",3
V8,Yetkilendirme,V8.2,Genel Yetkilendirme Tasarımı,V8.2.1,"Uygulamanın, işlev düzeyindeki erişimin yalnızca açık izinlere sahip tüketicilerle sınırlandığını sağladığı doğrulanmalıdır.",1
V8,Yetkilendirme,V8.2,Genel Yetkilendirme Tasarımı,V8.2.2,"Uygulamanın, veriye özel erişimin yalnızca belirli veri öğelerine açık izinlere sahip tüketicilerle sınırlandığını sağladığı doğrulanmalıdır. Bu, doğrudan nesne referansı güvenlik açıkları (IDOR) ve bozuk nesne düzeyinde yetkilendirme (BOLA) risklerini azaltır.",1
V8,Yetkilendirme,V8.2,Genel Yetkilendirme Tasarımı,V8.2.3,"Uygulamanın, alan (field) düzeyindeki erişimin yalnızca belirli alanlara açık izinlere sahip tüketicilerle sınırlandığını sağladığı doğrulanmalıdır. Bu, bozuk nesne özelliği düzeyinde yetkilendirme (BOPLA) risklerini azaltır.",2
V8,Yetkilendirme,V8.2,Genel Yetkilendirme Tasarımı,V8.2.4,"Tüketicinin çevresel ve bağlamsal özniteliklerine (ör. günün saati, konum, IP adresi veya cihaz) dayalı uyarlanabilir güvenlik kontrollerinin, uygulama dokümantasyonunda tanımlandığı şekilde, kimlik doğrulama ve yetkilendirme kararları için uygulandığı doğrulanmalıdır. Bu kontroller, tüketici yeni bir oturum başlatmaya çalışırken ve mevcut bir oturum sırasında uygulanmalıdır.",3
V8,Yetkilendirme,V8.3,İşlem Düzeyinde Yetkilendirme,V8.3.1,Uygulamanın yetkilendirme kurallarını güvenilir bir servis katmanında uyguladığı ve istemci taraflı JavaScript gibi güvenilmeyen tüketiciler tarafından değiştirilebilecek kontrollerle yetinmediği doğrulanmalıdır.,1
V8,Yetkilendirme,V8.3,İşlem Düzeyinde Yetkilendirme,V8.3.2,"Yetkilendirme kararlarının temelini oluşturan değerlerdeki değişikliklerin hemen uygulandığı doğrulanmalıdır. Değişikliklerin anında uygulanamadığı durumlarda (örneğin self-contained token içindeki verilere güveniliyorsa), tüketici artık yetkili olmadığı hâlde bir işlem gerçekleştirdiğinde uyarı verecek ve değişikliği geri alacak önlemler uygulanmalıdır. Bu alternatifin bilgi sızıntısını önlemeyeceği unutulmamalıdır.",3
V8,Yetkilendirme,V8.3,İşlem Düzeyinde Yetkilendirme,V8.3.3,"Bir nesneye erişimin, herhangi bir aracı veya onun adına hareket eden bir servis yerine yalnızca erişimi başlatan öznenin (ör. tüketici) izinlerine dayandığı doğrulanmalıdır. Örneğin, bir tüketici kimlik doğrulama için bir self-contained token kullanarak bir web servis çağırırsa ve bu servis başka bir servisten veri talep ederse, ikinci servis izin kararlarını verirken birinci servisin makine-makine token'ı yerine tüketicinin token'ını kullanmalıdır.",3
V8,Yetkilendirme,V8.4,Diğer Yetkilendirme Hususları,V8.4.1,"Multi-tenant uygulamaların, tüketici işlemlerinin izinli olmadıkları tenant'lar üzerinde asla etkili olmamasını sağlamak için tenant'lar arası kontroller kullandığı doğrulanmalıdır.",2
V8,Yetkilendirme,V8.4,Diğer Yetkilendirme Hususları,V8.4.2,"Yönetici arayüzlerine erişimin, sürekli tüketici kimlik doğrulaması, cihaz güvenlik durumu değerlendirmesi ve bağlamsal risk analizi dahil olmak üzere çok katmanlı güvenlik içerdiği doğrulanmalıdır. Yetkilendirme için yalnızca ağ konumu veya güvenilir uç noktalar yeterli olmamalıdır; ancak bu tür faktörler yetkisiz erişim olasılığını azaltabilir.",3
V9,Kendi İçinde Taşıyıcı Token (Self-contained Token),V9.1,Token Kaynağı ve Bütünlüğü,V9.1.1,"Self-contained token'ların içerikleri kabul edilmeden önce, oynama (tampering) saldırılarına karşı dijital imza veya MAC ile doğrulama yapıldığı doğrulanmalıdır.",1
V9,Kendi İçinde Taşıyıcı Token (Self-contained Token),V9.1,Token Kaynağı ve Bütünlüğü,V9.1.2,"Belirli bir bağlam için yalnızca bir allowlist üzerinde bulunan algoritmaların self-contained token oluşturmak ve doğrulamak için kullanılabildiği doğrulanmalıdır. Bu allowlist, yalnızca simetrik ya da yalnızca asimetrik algoritmaları içermeli ve kesinlikle 'None' algoritmasını içermemelidir. Hem simetrik hem de asimetrik algoritmalar desteklenmek zorundaysa, anahtar karışıklığını (key confusion) önlemek için ek kontroller uygulanmalıdır.",1
V9,Kendi İçinde Taşıyıcı Token (Self-contained Token),V9.1,Token Kaynağı ve Bütünlüğü,V9.1.3,"Self-contained token'ları doğrulamak için kullanılan anahtar malzemesinin, token issuer için önceden yapılandırılmış güvenilir kaynaklardan alındığı doğrulanmalıdır. Bu, saldırganların güvenilmeyen kaynak ve anahtarları belirtmesini engeller. JWT ve diğer JWS yapılarında 'jku', 'x5u' ve 'jwk' gibi header'lar güvenilir kaynaklardan oluşan bir allowlist'e göre doğrulanmalıdır.",1
V9,Kendi İçinde Taşıyıcı Token (Self-contained Token),V9.2,Token İçeriği,V9.2.1,"Token verisinde bir geçerlilik zaman aralığı (validity time span) varsa, yalnızca doğrulama zamanı bu zaman aralığı içerisindeyse token ve içeriği kabul edilmelidir. Örneğin, JWT'ler için 'nbf' ve 'exp' claim'leri doğrulanmalıdır.",1
V9,Kendi İçinde Taşıyıcı Token (Self-contained Token),V9.2,Token İçeriği,V9.2.2,"Token'ı alan hizmetin, token içeriğini kabul etmeden önce bu token'ın doğru türde olduğunu ve sunulma amacına uygun olduğunu doğruladığı teyit edilmelidir. Örneğin, yalnızca erişim token'ları yetkilendirme kararları için, yalnızca ID Token'lar kullanıcı kimlik doğrulamasını kanıtlamak için kullanılabilir.",2
V9,Kendi İçinde Taşıyıcı Token (Self-contained Token),V9.2,Token İçeriği,V9.2.3,"Hizmetin yalnızca kendisiyle kullanılması amaçlanan (audience) token'ları kabul ettiği doğrulanmalıdır. JWT'lerde bu, 'aud' claim'inin hizmet içinde tanımlı bir allowlist ile doğrulanması yoluyla sağlanabilir.",2
V9,Kendi İçinde Taşıyıcı Token (Self-contained Token),V9.2,Token İçeriği,V9.2.4,"Eğer bir token issuer, farklı audience'lara token oluşturmak için aynı private key'i kullanıyorsa, oluşturulan token'ların hedef audience'ları benzersiz şekilde tanımlayan bir audience kısıtlaması içerdiği doğrulanmalıdır. Bu, bir token'ın farklı bir audience ile yeniden kullanılmasını önler. Audience tanımlayıcısı dinamik olarak sağlanıyorsa, token issuer bu audience'ları doğrulamalı ve audience taklitlerinin (impersonation) önüne geçmelidir.",2
V10,OAuth ve OIDC,V10.1,Genel OAuth ve OIDC Güvenliği,V10.1.1,"Token'ların yalnızca kesinlikle ihtiyaç duyan bileşenlere gönderildiği doğrulanmalıdır. Örneğin, tarayıcı tabanlı JavaScript uygulamaları için bir backend-for-frontend modeli kullanıldığında, access ve refresh token'lara yalnızca backend'in erişebilmesi gerekir.",2
V10,OAuth ve OIDC,V10.1,Genel OAuth ve OIDC Güvenliği,V10.1.2,"Authorization server'dan gelen değerler (örneğin authorization code veya ID Token gibi) yalnızca aynı user agent oturumu ve işlemi tarafından başlatılmış bir yetkilendirme akışının sonucuysa kabul edildiği doğrulanmalıdır. Bu, client tarafından oluşturulan secret’ların 'proof key for code exchange' (PKCE) ‘code_verifier’, ‘state’ veya OIDC ‘nonce’ gibi tahmin edilemez, işleme özgü ve hem client’a hem de işlem başlatılan user agent oturumuna güvenli bir şekilde bağlı olmasını gerektirir.",2
V10,OAuth ve OIDC,V10.2,OAuth İstemcisi,V10.2.1,"Code flow kullanılıyorsa, OAuth client’ın token taleplerini tetikleyen CSRF saldırılarına karşı korumaya sahip olduğu doğrulanmalıdır. Bu genellikle PKCE kullanılarak veya authorization isteğinde gönderilen ‘state’ parametresinin kontrolü ile sağlanır.",2
V10,OAuth ve OIDC,V10.2,OAuth İstemcisi,V10.2.2,"OAuth istemcisi birden fazla AS ile etkileşime girebiliyorsa, mix-up saldırılarına karşı korumaya sahip olduğu doğrulanmalıdır. Örneğin, authorization server’ın 'iss' parametresini döndürmesi zorunlu kılınabilir ve bu parametrenin hem authorization yanıtında hem de token yanıtında doğrulanması gerekir.",2
V10,OAuth ve OIDC,V10.2,OAuth İstemcisi,V10.2.3,OAuth istemcisinin authorization server’a yaptığı taleplerde yalnızca gerekli scope’ları (veya diğer yetkilendirme parametrelerini) talep ettiği doğrulanmalıdır.,3
V10,OAuth ve OIDC,V10.3,OAuth Kaynak Sunucusu (RS),V10.3.1,RS'nin yalnızca bu servisle kullanılmak üzere tasarlanmış access token’ları kabul ettiği doğrulanmalıdır (audience kontrolü). Audience bilgisi yapılandırılmış token’larda (örneğin JWT içindeki ‘aud’ claim’i) yer alabilir veya token introspection endpoint aracılığıyla kontrol edilebilir.,2
V10,OAuth ve OIDC,V10.3,OAuth Kaynak Sunucusu (RS),V10.3.2,"RS'nin, access token’dan gelen claim’lere dayanarak yetki devri tanımına uygun şekilde yetkilendirme kararları uyguladığı doğrulanmalıdır. ‘sub’, ‘scope’ ve ‘authorization_details’ gibi claim’ler varsa, bu kararın parçası olmalıdır.",2
V10,OAuth ve OIDC,V10.3,OAuth Kaynak Sunucusu (RS),V10.3.3,"Erişim kontrolü kararında, access token’dan (JWT veya ilgili token introspection yanıtı) benzersiz bir kullanıcının tanımlanması gerekiyorsa, RS'nin başka kullanıcılara devredilemeyecek claim’ler ile kullanıcıyı tanımladığı doğrulanmalıdır. Genellikle bu, ‘iss’ ve ‘sub’ claim’lerinin birlikte kullanılması anlamına gelir.",2
V10,OAuth ve OIDC,V10.3,OAuth Kaynak Sunucusu (RS),V10.3.4,"RS'nin belirli bir kimlik doğrulama gücü, yöntemi veya güncelliği (recentness) gerektirmesi durumunda, sunulan access token’ın bu kısıtlamaları karşıladığını doğruladığı, örneğin, OIDC ‘acr’, ‘amr’ ve ‘auth_time’ claim’leri kullanılarak doğrulanmalıdır. ",2
V10,OAuth ve OIDC,V10.3,OAuth Kaynak Sunucusu (RS),V10.3.5,"RS'nin, (yetkisiz taraflarca) çalınmış veya tekrar edilen access token’ların kullanımını önlemek için sender-constrained access token’lar kullandığı doğrulanmalıdır. Bu, OAuth 2 için Mutual TLS veya OAuth 2 Demonstration of Proof of Possession (DPoP) ile sağlanabilir.",3
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.1,"AS'nin, istemciye özel önceden kaydedilmiş URI’lerden oluşan bir allowlist kullanarak redirect URI’leri tam dize karşılaştırması ile doğruladığı doğrulanmalıdır.",1
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.2,"AS'nin, ""authorization response"" içinde ""authorization code"" döndürdüğü durumlarda, bu kodun yalnızca bir kez kullanılabildiği doğrulanmalıdır. Daha önce access token vermek için kullanılmış bir authorization code ile yapılan ikinci geçerli token isteği reddedilmeli ve ilgili tüm token’lar iptal edilmelidir.",1
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.3,"Authorization code’un kısa ömürlü olduğu doğrulanmalıdır. L1 ve L2 uygulamalar için maksimum yaşam süresi 10 dakika, L3 uygulamalar için 1 dakikadır.",1
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.4,"Belirli bir istemci için AS'nin yalnızca o istemcinin ihtiyaç duyduğu grant türlerine izin verdiği doğrulanmalıdır. ""Token"" (Implicit flow) ve ""password"" (Resource Owner Password Credentials flow) grant türlerinin artık kullanılmaması gerekir.",1
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.5,"AS'nin, açık istemciler için refresh token replay saldırılarını azalttığı doğrulanmalıdır. Tercihen sender-constrained refresh token’lar (DPoP veya mutual TLS ile certificate-bound access token’lar) kullanılmalıdır. L1 ve L2 uygulamalar için refresh token rotation kullanılabilir. Rotation kullanılıyorsa, AS refresh token’ı kullanım sonrası geçersiz kılmalı ve geçersiz bir refresh token sunulması durumunda o yetkilendirme ile ilişkili tüm refresh token’ları iptal etmelidir.",1
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.6,"Code grant kullanılıyorsa, AS'nin authorization code interception saldırılarına karşı koruma sağladığı doğrulanmalıdır. Yetkilendirme isteğinde geçerli bir ""code_challenge"" değeri zorunlu olmalı ve ""code_challenge_method"" olarak ""plain"" kabul edilmemelidir. Token isteğinde ise ""code_verifier"" parametresi doğrulanmalıdır.",2
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.7,"AS'nin, kimlik doğrulaması yapılmamış dinamik istemci kaydını desteklemesi durumunda, kötü niyetli istemci uygulamalarına karşı riskleri azalttığı doğrulanmalıdır. Kayıtlı URI’ler gibi client metadata’sı doğrulanmalı, kullanıcı onayı alınmalı ve güvenilmeyen bir client uygulamasıyla yapılan yetkilendirme isteği işlenmeden önce kullanıcı uyarılmalıdır.",2
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.8,"Refresh token’ların, sliding expiration kullanılsa bile mutlak bir sona erme süresine sahip olduğu doğrulanmalıdır.",2
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.9,Yetkili bir kullanıcı tarafından AS kullanıcı arayüzü üzerinden refresh token’ların ve reference access token’ların iptal edilebildiği doğrulanmalıdır.,2
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.10,"Gizli istemcilerin token istekleri, pushed authorization request (PAR) ve token iptal istekleri gibi server’a yapılan backchannel isteklerinde kimliğinin kontrol edildiği doğrulanmalıdır.",2
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.11,"AS yapılandırmasının, OAuth istemcisine yalnızca gerekli scope’ları atadığı doğrulanmalıdır.",2
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.12,"Belirli bir client için, authorization server’ın yalnızca client’ın ihtiyaç duyduğu 'response_mode' değerine izin verdiği doğrulanmalıdır. Örneğin, bu değer ya beklenenlerle karşılaştırılarak doğrulanmalı ya da PAR veya JAR kullanılmalıdır.",3
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.13,"""Code"" grant türünün daima pushed authorization request (PAR) ile birlikte kullanıldığı doğrulanmalıdır.",3
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.14,"AS'nin yalnızca sender-constrained (Proof-of-Possession) access token’lar ürettiği doğrulanmalıdır. Bu, mutual TLS ile certificate-bound access token ya da DPoP ile DPoP-bound access token olabilir.",3
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.15,"Sunucu taraflı istemciler için (kullanıcı cihazında çalışmayan), AS'nin ""authorization_details"" parametresinin istemci backend'i tarafından sağlandığını ve kullanıcı tarafından değiştirilmediğini doğruladığı, örneğin pushed authorization request (PAR) or JWT-secured Authorization Request (JAR) zorunlu kılınarak doğrulanmalıdır.",3
V10,OAuth ve OIDC,V10.4,OAuth Yetkilendirme Sunucusu (AS),V10.4.16,"Bir istemci gizli ise, AS'nin güçlü istemci kimlik doğrulama yöntemlerini zorunlu kıldığı doğrulanmalıdır. Bu yöntemler, public-key cryptography’ye dayalı ve replay saldırılarına karşı dayanıklı olmalı, örneğin mutual TLS (""tls_client_auth"", ""self_signed_tls_client_auth"") veya private key JWT (""private_key_jwt"") gibi.",3
V10,OAuth ve OIDC,V10.5,OIDC İstemcisi,V10.5.1,"İstemcinin (relying party olarak) ID Token replay saldırılarını azalttığı doğrulanmalıdır. Örneğin, ID Token’daki 'nonce' claim’inin, OpenID Provider’a gönderilen kimlik doğrulama isteğindeki 'nonce' değeriyle eşleştiği doğrulanmalıdır.",2
V10,OAuth ve OIDC,V10.5,OIDC İstemcisi,V10.5.2,"İstemcinin kullanıcıyı ID Token claim’lerinden (genellikle, başka kullanıcılarla yeniden atanamayan 'sub' claim’i) benzersiz şekilde tanımladığı doğrulanmalıdır.",2
V10,OAuth ve OIDC,V10.5,OIDC İstemcisi,V10.5.3,"İstemcinin, kötü niyetli bir AS'nin başka bir AS'yi taklit etmesini AS metadata’sı üzerinden reddettiği doğrulanmalıdır. AS metadata’sındaki issuer URL’si, istemci tarafından beklenen önceden yapılandırılmış issuer URL’siyle tam olarak eşleşmiyorsa, metadata reddedilmelidir.",2
V10,OAuth ve OIDC,V10.5,OIDC İstemcisi,V10.5.4,"İstemcinin, ID Token’ın kendisi için (audience) kullanılması amaçlandığını doğruladığı doğrulanmalıdır. Bu, token’daki 'aud' claim’inin istemcinin 'client_id' değeriyle eşit olup olmadığının kontrol edilmesiyle yapılır.",2
V10,OAuth ve OIDC,V10.5,OIDC İstemcisi,V10.5.5,"OIDC back-channel logout kullanıldığında, relying party’nin ""forced logout"" ve ""logout"" akışında ""cross-JWT confusion"" gibi saldırılara karşı koruma sağladığı doğrulanmalıdır. Client, logout token’ın 'logout+jwt' türünde olduğunu, 'event' claim’inin doğru üyeye sahip olduğunu ve 'nonce' claim’i içermediğini doğrulamalıdır. Ayrıca token için kısa bir sona erme süresi (örneğin 2 dakika) önerilir.",2
V10,OAuth ve OIDC,V10.6,OpenID Provider,V10.6.1,"OpenID Provider’ın yalnızca 'code', 'ciba', 'id_token' veya 'id_token code' response mode değerlerine izin verdiği doğrulanmalıdır. 'code' değeri, 'id_token code' (OIDC Hybrid flow) yerine tercih edilmelidir. 'token' (Implicit flow) kullanılmamalıdır.",2
V10,OAuth ve OIDC,V10.6,OpenID Provider,V10.6.2,"OpenID Provider’ın forced logout yoluyla yapılan hizmet reddi saldırılarını önlediği doğrulanmalıdır. Bu, son kullanıcıdan açık onay alınarak veya varsa logout isteğinde (relying party tarafından başlatılan) bulunan parametrelerin, örneğin 'id_token_hint', doğrulanmasıyla yapılabilir.",2
V10,OAuth ve OIDC,V10.7,Onay (Consent) Yönetimi,V10.7.1,"AS'nin her yetkilendirme isteği için kullanıcının onayını aldığı doğrulanmalıdır. İstemcinin kimliği garanti altına alınamıyorsa, AS daima kullanıcıdan açıkça onay istemelidir.",2
V10,OAuth ve OIDC,V10.7,Onay (Consent) Yönetimi,V10.7.2,"AS'nin kullanıcıdan onay istediğinde, neye onay verildiğini açık ve yeterli şekilde gösterdiği doğrulanmalıdır. Uygun olduğunda bu bilgiler, istenen yetkilendirmelerin doğasını (genellikle scope, resource server, RAR gibi detaylara dayalı), yetkilendirilmiş uygulamanın kimliğini ve bu yetkilendirmelerin süresini içermelidir.",2
V10,OAuth ve OIDC,V10.7,Onay (Consent) Yönetimi,V10.7.3,"Kullanıcının, AS üzerinden verdiği onayları görüntüleyebildiği, değiştirebildiği ve iptal edebildiği doğrulanmalıdır.",2
V11,Kriptografi,V11.1,Kriptografik Envanter ve Dokümantasyon,V11.1.1,"Kriptografik anahtarların yönetimi için belgelenmiş bir politika ve NIST SP 800-57 gibi bir anahtar yönetim standardını izleyen bir kriptografik anahtar yaşam döngüsü tanımlandığı doğrulanmalıdır. Bu, anahtarların aşırı miktarda paylaşılmadığını (örneğin, paylaşılan sırlar için ikiden fazla tarafla veya özel anahtarlar için birden fazla tarafla) garanti altına almalıdır.",2
V11,Kriptografi,V11.1,Kriptografik Envanter ve Dokümantasyon,V11.1.2,"Tüm kriptografik anahtarlar, algoritmalar ve uygulama tarafından kullanılan sertifikaları içeren bir kriptografik envanterin oluşturulduğu, sürdürüldüğü ve düzenli olarak güncellendiği doğrulanmalıdır. Bu envanter ayrıca, sistemde anahtarların nerede kullanılabileceğini ve kullanılamayacağını, ve hangi veri türlerinin bu anahtarlarla korunup korunamayacağını da belgelemelidir.",2
V11,Kriptografi,V11.1,Kriptografik Envanter ve Dokümantasyon,V11.1.3,"Sistem içerisinde şifreleme, özetleme ve imzalama işlemleri dahil olmak üzere kriptografi kullanımının tüm örneklerini tespit etmek için kriptografik keşif mekanizmalarının kullanıldığı doğrulanmalıdır.",3
V11,Kriptografi,V11.1,Kriptografik Envanter ve Dokümantasyon,V11.1.4,"Kriptografik bir envanterin sürdürüldüğü doğrulanmalıdır. Bu envanter, gelecekteki tehditlere karşı tepki verebilmek amacıyla post-kuantum kriptografiye geçiş yolunu belirten belgelenmiş bir plan içermelidir.",3
V11,Kriptografi,V11.2,Güvenli Kriptografi Uygulaması,V11.2.1,Kriptografik işlemler için sektör tarafından doğrulanmış uygulamaların (kütüphaneler ve donanım hızlandırmalı uygulamalar dahil) kullanıldığı doğrulanmalıdır.,2
V11,Kriptografi,V11.2,Güvenli Kriptografi Uygulaması,V11.2.2,"Uygulamanın, rastgele sayı üreticileri, kimliği doğrulanmış şifreleme, MAC veya özetleme algoritmaları, anahtar uzunlukları, turlar, şifreler ve modların herhangi bir zamanda yeniden yapılandırılabilir, yükseltilebilir veya değiştirilebilir olacağı şekilde kripto çevikliği (crypto agility) ile tasarlandığı doğrulanmalıdır. Aynı şekilde, anahtarların ve parolaların değiştirilebilmesi ve verilerin yeniden şifrelenebilmesi mümkün olmalıdır. Bu, onaylanmış PQC şemalarının yüksek güvenlikli uygulamaları yaygın olarak kullanılabilir hale geldiğinde sorunsuz geçişe olanak tanır.",2
V11,Kriptografi,V11.2,Güvenli Kriptografi Uygulaması,V11.2.3,"Tüm kriptografik ilkeliklerin, algoritma, anahtar boyutu ve yapılandırmaya göre minimum 128 bit güvenlik sağladığı doğrulanmalıdır. Örneğin, 256-bit ECC anahtarı yaklaşık 128 bit güvenlik sağlarken, RSA için aynı güvenliği elde etmek 3072-bit anahtar gerektirir.",2
V11,Kriptografi,V11.2,Güvenli Kriptografi Uygulaması,V11.2.4,"Tüm kriptografik işlemlerin sabit süreli (constant-time) olduğu, karşılaştırmalarda, hesaplamalarda veya geri dönüşlerde kısa devre (short-circuit) işlemleri yapılmadığı doğrulanmalıdır; bu, bilgi sızıntısını önlemek için gereklidir.",3
V11,Kriptografi,V11.2,Güvenli Kriptografi Uygulaması,V11.2.5,"Tüm kriptografik modüllerin güvenli şekilde hata verdiği ve hataların, padding oracle saldırıları gibi zafiyetleri mümkün kılmayacak şekilde ele alındığı doğrulanmalıdır.",3
V11,Kriptografi,V11.3,Şifreleme Algoritmaları,V11.3.1,"Güvensiz blok modlarının (örneğin, ECB) ve zayıf doldurma (padding) şemalarının (örneğin, PKCS#1 v1.5) kullanılmadığı doğrulanmalıdır.",1
V11,Kriptografi,V11.3,Şifreleme Algoritmaları,V11.3.2,Yalnızca AES ile GCM gibi onaylı şifreleme algoritmalarının ve modlarının kullanıldığı doğrulanmalıdır.,1
